HOGI,MOD_DATE,PARTNO,PARTNAME,SPEC,PART_QTY,CMT,BRAND,GISONG,SPEED,CAPA,PLANT,ETHRU,CWT_SAFETY,CWT_BALANCE,CAR_BB,CAR_AA,MATERIAL
N28026L02,20260323,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,90,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
N28026L06,20260323,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,90,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
N28026L08,20260409,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,90,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
N28026L10,20260323,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,90,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
N28026L11,20260323,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,90,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
N28026L12,20260323,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,90,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
N28026L13,20260323,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,90,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
212856L05,20260403,121C0218G0100,BALANCE WEIGHT,CONCRETE,10,-,NEX_MRL,GTSS,105,1200,KR00,,GSB240DK,50,1605,1870,CONCRETE (시멘트)
213361L01,20260330,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
213445L01,20260507,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
213514L01,20260331,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS_E,60,900,KR00,,N,50,1505,1660,CONCRETE (시멘트)
213498L01,20260601,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS_E,60,1000,KR00,,N,50,1555,1660,CONCRETE (시멘트)
213152L01,20260507,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,900,KC01,,N,50,1505,1650,CONCRETE (시멘트)
N28087L08,20260521,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,90,1000,KC01,,N,50,1655,1650,CONCRETE (시멘트)
213479L02,20260521,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,90,750,KC01,,N,50,1605,1300,CONCRETE (시멘트)
213454L01,20260413,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
211745L02,20260514,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEWYZER,WBSS2_(SSVF),60,2500,KR00,,N,50,2670,2000,CONCRETE (시멘트)
N27781L08,20260416,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",10,-,NEX_MR,GTLX,105,1200,KC01,,N,50,1785,1750,CONCRETE (시멘트)
N27781L11,20260416,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",10,-,NEX_MR,GTLX,105,1200,KC01,,N,50,1785,1750,CONCRETE (시멘트)
N27781L13,20260416,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",10,-,NEX_MR,GTLX,105,1200,KC01,,N,50,1785,1750,CONCRETE (시멘트)
N27781L14,20260416,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",10,-,NEX_MR,GTLX,105,1200,KC01,,N,50,1785,1750,CONCRETE (시멘트)
213030L10,20260703,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",30,-,LUXEN_2,GTLX_R,150,1600,KR00,,N,50,1905,2060,CONCRETE (시멘트)
N27992L01,20260330,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MR,GTLX,60,750,KC01,,N,50,1505,1450,CONCRETE (시멘트)
211325L01,20260805,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,90,1150,KC01,,N,50,1555,1850,CONCRETE (시멘트)
213647L01,20260515,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS_E,60,900,KR00,,N,50,1505,1660,CONCRETE (시멘트)
N28158L01,20260512,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MR,GTLX,60,750,KC01,,N,50,1505,1450,CONCRETE (시멘트)
N28079L01,20260403,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MR,GTLX,60,550,KC01,,N,50,1185,1450,CONCRETE (시멘트)
213460L01,20260327,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,600,KC01,,N,50,1395,1300,CONCRETE (시멘트)
212450L01,20260325,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,900,KC01,,N,50,1505,1650,CONCRETE (시멘트)
213605L01,20260327,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,900,KC01,,N,50,1505,1650,CONCRETE (시멘트)
N28284L01,20260407,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MR,GTLX,60,1000,KC01,,N,50,1655,1650,CONCRETE (시멘트)
213847L01,20260414,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
E15632L01,20260805,121C0218G0100,BALANCE WEIGHT,CONCRETE,4,-,미지정,미지정,미지정,미지정,미지정,,N,-,,,CONCRETE (시멘트)
210360L01,20260715,12000067G0100,BALANCE WEIGHT,CONCRETE,18,-,LUXEN_2,GTLX_R,120,1350,KR00,Y,N,50,1810,2060,CONCRETE (시멘트)
210360L01,20260715,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",0,-,LUXEN_2,GTLX_R,120,1350,KR00,Y,N,50,1810,2060,CONCRETE (시멘트)
210360L02,20260630,12000067G0100,BALANCE WEIGHT,CONCRETE,23,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1855,1860,CONCRETE (시멘트)
210360L02,20260630,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",0,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1855,1860,CONCRETE (시멘트)
210360L19,20260804,12000067G0100,BALANCE WEIGHT,CONCRETE,23,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1855,1860,CONCRETE (시멘트)
210360L19,20260804,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",0,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1855,1860,CONCRETE (시멘트)
210360L21,20260804,12000067G0100,BALANCE WEIGHT,CONCRETE,23,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1855,1860,CONCRETE (시멘트)
210360L21,20260804,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",0,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1855,1860,CONCRETE (시멘트)
210360L25,20260804,12000067G0100,BALANCE WEIGHT,CONCRETE,23,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1855,1860,CONCRETE (시멘트)
210360L25,20260804,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",0,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1855,1860,CONCRETE (시멘트)
210360L41,20260909,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",0,-,NEWYZER,GTSS_R,60,1150,KR00,Y,N,50,1760,1860,CONCRETE (시멘트)
N28382L01,20260513,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MR,GTLX,60,550,KC01,,N,50,1185,1450,CONCRETE (시멘트)
210792L03,20260512,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,105,1200,KR00,,N,50,1855,1660,CONCRETE (시멘트)
N28506L01,20260429,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MR,GTLX,60,600,KC01,,N,50,1255,1450,CONCRETE (시멘트)
N28482L02,20260507,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MR,GTLX,90,1000,KC01,,N,50,1655,1650,CONCRETE (시멘트)
213679L01,20260511,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
213871L01,20260622,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,1200,KR00,,N,50,1605,1860,CONCRETE (시멘트)
209320L07,20260626,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",0,-,NEWYZER,GTSS_R,60,1200,KR00,,GSB240DK,50,1605,1860,CONCRETE (시멘트)
N28586L01,20260514,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MR,GTLX,60,1000,KC01,,N,50,1655,1650,CONCRETE (시멘트)
N28548L01,20260609,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MR,GTLX,60,550,KC01,,N,50,1185,1450,CONCRETE (시멘트)
210830L17,20260803,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",27,-,NEWYZER,WBHS_(SSVF),120,1600,KR00,,N,50,1820,2100,CONCRETE (시멘트)
210830L18,20260803,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",27,-,NEWYZER,WBHS_(SSVF),120,1600,KR00,,N,50,1820,2100,CONCRETE (시멘트)
210830L21,20260622,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,60,1200,KR00,Y,GSB240DK,50,1950,1710,CONCRETE (시멘트)
210830L21,20260622,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,60,1200,KR00,Y,GSB240DK,50,1950,1710,CONCRETE (시멘트)
209320L01,20260720,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,-,LUXEN_2,WBLX1_(LXVF),180,1600,KR00,,N,50,2370,1700,FC (주철)
N28399L01,20260515,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",6,-,NEX_MR,GTLX,60,700,KC01,,N,50,1405,1450,CONCRETE (시멘트)
214010L08,20260828,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",13,-,LUXEN_2,GTLX_R,120,1200,KR00,,N,50,1605,1860,CONCRETE (시멘트)
214010L09,20260828,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",13,-,LUXEN_2,GTLX_R,120,1200,KR00,,N,50,1605,1860,CONCRETE (시멘트)
E15662L01,20260612,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",10,-,NEWYZER,WBSS2_(SSVF),60,1600,KR00,,N,50,1835,2010,CONCRETE (시멘트)
N28520L01,20260518,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MR,GTLX,60,1150,KC01,,N,50,1655,1850,CONCRETE (시멘트)
213977L01,20260526,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
213436L01,20260804,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",12,-,NEWYZER,GTSS_R,105,1150,KR00,Y,N,50,1860,1710,CONCRETE (시멘트)
213436L02,20260807,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",12,-,NEWYZER,GTSS_R,105,1150,KR00,Y,N,50,1860,1710,CONCRETE (시멘트)
213436L06,20260807,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",12,-,NEWYZER,GTSS_R,105,1150,KR00,Y,N,50,1860,1710,CONCRETE (시멘트)
213436L12,20260807,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",12,-,NEWYZER,GTSS_R,105,1150,KR00,Y,N,50,1860,1710,CONCRETE (시멘트)
213436L24,20260807,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",12,-,NEWYZER,GTSS_R,105,1150,KR00,Y,N,50,1860,1710,CONCRETE (시멘트)
213436L29,20260812,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",12,-,NEWYZER,GTSS_R,105,1150,KR00,Y,N,50,1860,1710,CONCRETE (시멘트)
211646L03,20260626,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",30,-,LUXEN_2,GTLX_R,150,1350,KR00,,N,50,1805,1860,CONCRETE (시멘트)
211646L04,20260626,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",30,-,LUXEN_2,GTLX_R,150,1350,KR00,,N,50,1805,1860,CONCRETE (시멘트)
211646L05,20260626,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",30,-,LUXEN_2,GTLX_R,150,1350,KR00,,N,50,1805,1860,CONCRETE (시멘트)
209141L09,20260701,12010741G0100,BALANCE WEIGHT,SS400,25,-,IXEL,WBHS_(HSVF),210,1600,KR00,,N,50,1870,2100,STEEL (강판)
209141L15,20260701,12010741G0100,BALANCE WEIGHT,SS400,25,-,IXEL,WBHS_(HSVF),210,1600,KR00,,N,50,1870,2100,STEEL (강판)
213532L01,20260512,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
213792L01,20260508,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,900,KC01,,N,50,1505,1650,CONCRETE (시멘트)
213936L01,20260508,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
E15510L01,20260828,121C0218G0100,BALANCE WEIGHT,CONCRETE,5,-,미지정,미지정,미지정,미지정,미지정,,N,-,,,CONCRETE (시멘트)
211842L04,20260323,12000067G0100,BALANCE WEIGHT,CONCRETE,26,-,LUXEN_2,GTLX_R,120,1600,KR00,,N,50,1805,2160,CONCRETE (시멘트)
211842L04,20260323,12000283G0100,BALANCE WEIGHT,CONCRETE,0,-,LUXEN_2,GTLX_R,120,1600,KR00,,N,50,1805,2160,CONCRETE (시멘트)
211842L05,20260323,12000067G0100,BALANCE WEIGHT,CONCRETE,26,-,LUXEN_2,GTLX_R,120,1600,KR00,,N,50,1805,2160,CONCRETE (시멘트)
211842L05,20260323,12000283G0100,BALANCE WEIGHT,CONCRETE,0,-,LUXEN_2,GTLX_R,120,1600,KR00,,N,50,1805,2160,CONCRETE (시멘트)
211842L06,20260323,12000067G0100,BALANCE WEIGHT,CONCRETE,26,-,LUXEN_2,GTLX_R,120,1600,KR00,,N,50,1805,2160,CONCRETE (시멘트)
211842L06,20260323,12000283G0100,BALANCE WEIGHT,CONCRETE,0,-,LUXEN_2,GTLX_R,120,1600,KR00,,N,50,1805,2160,CONCRETE (시멘트)
211842L07,20260410,12000067G0100,BALANCE WEIGHT,CONCRETE,26,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1755,1910,CONCRETE (시멘트)
211842L07,20260410,12000283G0100,BALANCE WEIGHT,CONCRETE,0,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1755,1910,CONCRETE (시멘트)
211842L08,20260410,121C0218G0100,BALANCE WEIGHT,CONCRETE,23,-,LUXEN_2,GTLX_R,105,1150,KR00,,N,50,1605,1860,CONCRETE (시멘트)
211842L08,20260410,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,LUXEN_2,GTLX_R,105,1150,KR00,,N,50,1605,1860,CONCRETE (시멘트)
211842L09,20260410,121C0218G0100,BALANCE WEIGHT,CONCRETE,23,-,LUXEN_2,GTLX_R,105,1150,KR00,,N,50,1605,1860,CONCRETE (시멘트)
211842L09,20260410,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,LUXEN_2,GTLX_R,105,1150,KR00,,N,50,1605,1860,CONCRETE (시멘트)
211842L14,20260108,12000067G0100,BALANCE WEIGHT,CONCRETE,26,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1755,1910,CONCRETE (시멘트)
211842L14,20260108,12000283G0100,BALANCE WEIGHT,CONCRETE,0,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1755,1910,CONCRETE (시멘트)
211842L15,20260108,12000067G0100,BALANCE WEIGHT,CONCRETE,23,-,LUXEN_2,GTLX_R,120,1200,KR00,,N,50,1655,1860,CONCRETE (시멘트)
211842L15,20260108,12000283G0100,BALANCE WEIGHT,CONCRETE,0,-,LUXEN_2,GTLX_R,120,1200,KR00,,N,50,1655,1860,CONCRETE (시멘트)
211842L19,20260107,12000067G0100,BALANCE WEIGHT,CONCRETE,26,-,LUXEN_2,GTLX_R,120,1600,KR00,,N,50,1805,2160,CONCRETE (시멘트)
211842L19,20260107,12000283G0100,BALANCE WEIGHT,CONCRETE,0,-,LUXEN_2,GTLX_R,120,1600,KR00,,N,50,1805,2160,CONCRETE (시멘트)
211842L20,20260122,121C0218G0100,BALANCE WEIGHT,CONCRETE,23,-,LUXEN_2,GTLX_R,105,1150,KR00,,N,50,1605,1860,CONCRETE (시멘트)
211842L20,20260122,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,LUXEN_2,GTLX_R,105,1150,KR00,,N,50,1605,1860,CONCRETE (시멘트)
211842L21,20260122,121C0218G0100,BALANCE WEIGHT,CONCRETE,23,-,LUXEN_2,GTLX_R,105,1150,KR00,,N,50,1605,1860,CONCRETE (시멘트)
211842L21,20260122,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,LUXEN_2,GTLX_R,105,1150,KR00,,N,50,1605,1860,CONCRETE (시멘트)
211842L24,20260402,121C0218G0100,BALANCE WEIGHT,CONCRETE,7,-,NEWYZER,GTSS_R,60,1000,KR00,,N,50,1555,1660,CONCRETE (시멘트)
211842L25,20260402,121C0218G0100,BALANCE WEIGHT,CONCRETE,7,-,NEWYZER,GTSS_R,60,1000,KR00,,N,50,1555,1660,CONCRETE (시멘트)
211121L01,20260220,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,LUXEN_2,WBLX1_(LXVF),105,2000,KR00,,N,50,2220,2100,CONCRETE (시멘트)
211121L01,20260220,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,LUXEN_2,WBLX1_(LXVF),105,2000,KR00,,N,50,2220,2100,CONCRETE (시멘트)
211121L03,20260223,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEX_MR,GTLX,105,1350,KR00,,N,50,1755,1860,CONCRETE (시멘트)
211121L03,20260223,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEX_MR,GTLX,105,1350,KR00,,N,50,1755,1860,CONCRETE (시멘트)
211121L05,20260223,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEX_MR,GTLX,105,1350,KR00,,N,50,1755,1860,CONCRETE (시멘트)
211121L05,20260223,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEX_MR,GTLX,105,1350,KR00,,N,50,1755,1860,CONCRETE (시멘트)
211121L13,20260223,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,LUXEN_2,WBLX1_(LXVF),105,2000,KR00,,N,50,2220,2100,CONCRETE (시멘트)
211121L13,20260223,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,LUXEN_2,WBLX1_(LXVF),105,2000,KR00,,N,50,2220,2100,CONCRETE (시멘트)
210348L21,20260630,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,60,1000,KR00,Y,N,50,1710,1710,CONCRETE (시멘트)
210348L21,20260630,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,60,1000,KR00,Y,N,50,1710,1710,CONCRETE (시멘트)
210348L23,20260630,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,60,1000,KR00,Y,N,50,1710,1710,CONCRETE (시멘트)
210348L23,20260630,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,60,1000,KR00,Y,N,50,1710,1710,CONCRETE (시멘트)
N27501L01,20260202,C120P016304,BALANCE WEIGHT,10KG,0,-,NEX_MR,GTLX,90,900,KC01,,N,50,1505,1650,기타/미지정
N27281L02,20260209,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,-,LUXEN_1,GTLX_R,90,900,KR00,,N,50,1505,1660,CONCRETE (시멘트)
N27281L02,20260209,12000284G0100,BALANCE WEIGHT,CONCRETE,2,-,LUXEN_1,GTLX_R,90,900,KR00,,N,50,1505,1660,CONCRETE (시멘트)
N27281L04,20260114,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,-,LUXEN_1,GTLX_R,90,900,KR00,,N,50,1505,1660,CONCRETE (시멘트)
N27281L04,20260114,12000284G0100,BALANCE WEIGHT,CONCRETE,2,-,LUXEN_1,GTLX_R,90,900,KR00,,N,50,1505,1660,CONCRETE (시멘트)
N27281L11,20260114,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,-,LUXEN_1,GTLX_R,90,900,KR00,,N,50,1505,1660,CONCRETE (시멘트)
N27281L11,20260114,12000284G0100,BALANCE WEIGHT,CONCRETE,2,-,LUXEN_1,GTLX_R,90,900,KR00,,N,50,1505,1660,CONCRETE (시멘트)
N27281L13,20260114,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,-,LUXEN_1,GTLX_R,90,900,KR00,,N,50,1505,1660,CONCRETE (시멘트)
N27281L13,20260114,12000284G0100,BALANCE WEIGHT,CONCRETE,2,-,LUXEN_1,GTLX_R,90,900,KR00,,N,50,1505,1660,CONCRETE (시멘트)
N27281L15,20260114,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,-,LUXEN_1,GTLX_R,90,900,KR00,,N,50,1505,1660,CONCRETE (시멘트)
N27281L15,20260114,12000284G0100,BALANCE WEIGHT,CONCRETE,2,-,LUXEN_1,GTLX_R,90,900,KR00,,N,50,1505,1660,CONCRETE (시멘트)
N27401L02,20260113,121C0218G0100,BALANCE WEIGHT,CONCRETE,2,-,NEX_MRL,GTSS,90,750,KR00,,N,50,1505,1460,CONCRETE (시멘트)
N27401L02,20260113,12000284G0100,BALANCE WEIGHT,CONCRETE,2,-,NEX_MRL,GTSS,90,750,KR00,,N,50,1505,1460,CONCRETE (시멘트)
N27483L01,20260306,C120P016304,BALANCE WEIGHT,10KG,7,-,NEX_MR,GTLX,90,900,KC01,,N,50,1505,1650,기타/미지정
N27483L04,20260306,C120P016304,BALANCE WEIGHT,10KG,7,-,NEX_MR,GTLX,90,900,KC01,,N,50,1505,1650,기타/미지정
N27483L05,20260306,C120P016304,BALANCE WEIGHT,10KG,7,-,NEX_MR,GTLX,90,900,KC01,,N,50,1505,1650,기타/미지정
N27483L07,20260306,C120P016304,BALANCE WEIGHT,10KG,7,-,NEX_MR,GTLX,90,900,KC01,,N,50,1505,1650,기타/미지정
N27483L18,20260311,C120P016304,BALANCE WEIGHT,10KG,7,-,NEX_MR,GTLX,90,900,KC01,,N,50,1505,1650,기타/미지정
N27483L19,20260311,C120P016304,BALANCE WEIGHT,10KG,7,-,NEX_MR,GTLX,90,900,KC01,,N,50,1505,1650,기타/미지정
211857L06,20260223,12000067G0100,BALANCE WEIGHT,CONCRETE,3,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1805,1910,CONCRETE (시멘트)
211857L06,20260223,12000283G0100,BALANCE WEIGHT,CONCRETE,12,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1805,1910,CONCRETE (시멘트)
211857L07,20260601,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",30,-,LUXEN_2,GTLX_R,150,1350,KR00,,N,50,1805,1910,CONCRETE (시멘트)
211857L08,20260601,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",30,-,LUXEN_2,GTLX_R,150,1350,KR00,,N,50,1805,1910,CONCRETE (시멘트)
211857L09,20260511,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",36,-,LUXEN_2,GTLX_R,150,1350,KR00,,N,50,1805,1910,CONCRETE (시멘트)
211857L10,20260601,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",30,-,LUXEN_2,GTLX_R,150,1350,KR00,,N,50,1805,1910,CONCRETE (시멘트)
211857L23,20260813,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",0,-,NEWYZER,GTSS_R,60,1000,KR00,,N,50,1605,1710,CONCRETE (시멘트)
212080L01,20260309,C120P016304,BALANCE WEIGHT,10KG,0,-,NEX_MRL,GTSS,90,550,KC01,,N,50,1305,1300,기타/미지정
209775L17,20260819,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",17,-,NEWYZER,GTSS_R,105,1150,KR00,,N,50,1655,1760,CONCRETE (시멘트)
209775L15,20260803,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",17,-,NEWYZER,GTSS_R,105,1150,KR00,,N,50,1655,1760,CONCRETE (시멘트)
209775L16,20260819,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",17,-,NEWYZER,GTSS_R,105,1150,KR00,,N,50,1655,1760,CONCRETE (시멘트)
N27742L01,20260415,121C0218G0100,BALANCE WEIGHT,CONCRETE,10,-,LUXEN_2,WBLX1_(LXVF),90,1350,KR00,,N,50,1855,1860,CONCRETE (시멘트)
N28131L01,20260324,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",6,-,NEX_MR,GTLX,60,750,KC01,,N,50,1505,1450,CONCRETE (시멘트)
212952L01,20260514,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEWYZER,WBSS2_(SSVF),45,2500,KR00,,N,50,2957,1800,CONCRETE (시멘트)
213266L01,20260601,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEWYZER,WBSS2_(SSVF),60,1800,KR00,,N,50,1970,2100,CONCRETE (시멘트)
213325L08,20260707,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",38,-,LUXEN_2,GTLX_R,150,1200,KR00,,N,50,1655,1860,CONCRETE (시멘트)
213325L12,20260619,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",38,-,LUXEN_2,GTLX_R,150,1200,KR00,,N,50,1655,1860,CONCRETE (시멘트)
213204L01,20260512,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,1000,KC01,,LSG06,50,1555,1650,CONCRETE (시멘트)
N27205L03,20260622,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",26,-,LUXEN_2,GTLX_R,150,1150,KR00,,N,50,1655,1916,CONCRETE (시멘트)
